Latitude,Longitude,SST,Number,season,Bathymetry,BathymetrySD,Dist2Coast,Season2,Nitrate,MLD,Chl,pa,Preds
6,-158,28.073,0,octoberdec,-4.16168,762.5451,286.5439,3,1.154114,39.97837,0.076111,0,0.18095910646440777
6,-158,27.72608,0,apriljune,-4.16168,762.5451,286.5439,1,1.058042,52.42144,0.152829,0,0.2549940026202854
6,-158,27.33066,1,janmarch,-4.16168,762.5451,286.5439,4,1.340998,56.79134,0.128083,1,0.11181340843573488
6,-159,28.03465,0,octoberdec,-4.027398,538.3366,222.6799,3,1.156356,40.26192,0.079162,0,0.2057738785768066
6,-159,27.36589,1,janmarch,-4.027398,538.3366,222.6799,4,1.410061,56.24161,0.130993,1,0.12497036077816946
6,-159,27.71256,0,apriljune,-4.027398,538.3366,222.6799,1,1.062625,52.14843,0.150922,0,0.2849273224196389
6,-159,28.0978,0,julsept,-4.027398,538.3366,222.6799,2,0.985478,36.19657,0.09644,0,0.264531642527071
6,-160,27.4315,0,janmarch,-4.062268,318.5105,177.5051,4,1.447588,55.6222,0.127764,0,0.1419592243031593
6,-160,27.74821,1,apriljune,-4.062268,318.5105,177.5051,1,1.046448,52.37054,0.153398,1,0.2976083490405252
6,-160,28.13114,0,julsept,-4.062268,318.5105,177.5051,2,1.036785,37.41412,0.094217,0,0.27223515332499487
6,-161,27.84539,0,apriljune,-3.467285,747.5905,88.64534,1,1.042195,53.71301,0.156506,0,0.30687555381712806
6,-161,27.5507,0,janmarch,-3.467285,747.5905,88.64534,4,1.505913,55.30442,0.12743,0,0.1599196532143525
6,-161,28.14944,0,octoberdec,-3.467285,747.5905,88.64534,3,1.099829,40.30672,0.075949,0,0.2339087596506586
6,-161,28.20448,1,julsept,-3.467285,747.5905,88.64534,2,1.0782910000000001,38.80089,0.092775,1,0.2835390789761965
6,-162,28.28455,1,julsept,-2.402296,548.3832,22.41289,2,1.125426,39.29971,0.090873,1,0.2949636463233491
6,-162,27.96865,0,apriljune,-2.402296,548.3832,22.41289,1,1.058865,55.59047,0.15725,0,0.30510033901269623
6,-162,28.24953,0,octoberdec,-2.402296,548.3832,22.41289,3,1.152646,38.34001,0.075761,0,0.26064426286515335
6,-162,27.68421,0,janmarch,-2.402296,548.3832,22.41289,4,1.617837,54.79191,0.119229,0,0.18141014305398692
6,-163,28.02143,0,apriljune,-3.341093,920.1911,73.17522,1,1.058245,57.56908,0.151743,0,0.2900217613289686
6,-163,28.34391,0,julsept,-3.341093,920.1911,73.17522,2,1.190862,38.68292,0.085975,0,0.2866517124955092
6,-163,27.75139,0,janmarch,-3.341093,920.1911,73.17522,4,1.681921,54.65086,0.125376,0,0.17299351487337172
6,-163,28.33718,0,octoberdec,-3.341093,920.1911,73.17522,3,1.116995,35.52477,0.081141,0,0.2805380911779557
6,-164,28.38573,0,julsept,-4.622527,157.8819,181.3671,2,1.247636,39.747,0.087578,0,0.2630203033218351
6,-164,28.41278,0,octoberdec,-4.622527,157.8819,181.3671,3,1.076237,35.47999,0.08239,0,0.26231186880707114
6,-164,28.00677,0,apriljune,-4.622527,157.8819,181.3671,1,1.051585,61.40804,0.14871500000000001,0,0.24087711467332865
6,-165,28.42731,1,julsept,-4.696991,169.6985,291.1052,2,1.286807,41.36024,0.084153,1,0.23014592040467485
6,-165,28.45201,0,octoberdec,-4.696991,169.6985,291.1052,3,1.029332,37.97697,0.075929,0,0.2186093854866892
6,-165,28.00867,0,apriljune,-4.696991,169.6985,291.1052,1,1.037389,64.57177,0.150127,0,0.20006375199243068
6,-166,27.88649,1,janmarch,-4.864551,172.7887,401.0711,4,1.8057,64.6703,0.129265,1,0.0848167139715434
6,-166,28.47748,0,julsept,-4.864551,172.7887,401.0711,2,1.267087,41.51435,0.078627,0,0.20283368708921037
6,-166,28.46504,0,octoberdec,-4.864551,172.7887,401.0711,3,0.96126,40.41214,0.06931,0,0.17766245942738598
6,-166,28.0456,0,apriljune,-4.864551,172.7887,401.0711,1,1.001642,65.54297,0.146107,0,0.1854149628906715
6,-167,28.53015,0,julsept,-4.771069,196.8276,511.1912,2,1.287687,41.88451,0.076446,0,0.1796770510756964
6,-167,28.08861,0,apriljune,-4.771069,196.8276,511.1912,1,1.024393,65.64376,0.137461,0,0.17973141482725793
